Hikaru ELO,Anonymous GM ELO,Hikaru Score,Anonymous GM Score,Hikaru Biggest Win Streak,Number of 40 Win Streaks
3151,2993,16898.5,8101.5,18,0
3151,2994,17019.5,7980.5,17,0
3151,2995,16853.5,8146.5,19,0
3151,2996,16808.5,8191.5,18,0
3151,2997,16931.0,8069.0,18,0
3151,2998,16818.5,8181.5,16,0
3151,2999,16839.0,8161.0,18,0
3151,3000,16734.5,8265.5,16,0
3151,3001,16694.0,8306.0,19,0
3151,3002,16593.5,8406.5,16,0
3151,3003,16636.5,8363.5,15,0
3151,3004,16771.0,8229.0,18,0
3151,3005,16741.5,8258.5,17,0
3151,3006,16602.0,8398.0,17,0
3151,3007,16560.0,8440.0,15,0
3151,3008,16592.5,8407.5,18,0
3151,3009,16473.5,8526.5,17,0
3151,3010,16440.5,8559.5,16,0
3151,3011,16466.0,8534.0,15,0
3151,3012,16480.0,8520.0,18,0
3151,3013,16394.5,8605.5,19,0
3151,3014,16458.0,8542.0,19,0
3151,3015,16334.0,8666.0,18,0
3151,3016,16338.0,8662.0,18,0
3151,3017,16315.5,8684.5,16,0
3151,3018,16443.5,8556.5,18,0
3151,3019,16140.0,8860.0,16,0
3151,3020,16226.0,8774.0,13,0
3151,3021,16062.0,8938.0,15,0
3151,3022,16106.5,8893.5,16,0
3151,3023,16162.5,8837.5,16,0
3151,3024,16165.0,8835.0,19,0
3151,3025,16052.5,8947.5,16,0
3151,3026,15983.0,9017.0,18,0
3151,3027,16088.0,8912.0,16,0
3151,3028,16019.5,8980.5,16,0
3151,3029,15934.5,9065.5,13,0
3151,3030,15782.0,9218.0,14,0
3151,3031,15919.0,9081.0,18,0
3151,3032,15882.0,9118.0,17,0
3151,3033,15879.5,9120.5,17,0
3151,3034,15819.5,9180.5,14,0
3151,3035,15811.5,9188.5,16,0
3151,3036,15723.5,9276.5,18,0
3151,3037,15699.5,9300.5,17,0
3151,3038,15638.0,9362.0,16,0
3151,3039,15793.5,9206.5,14,0
3151,3040,15721.5,9278.5,17,0
3151,3041,15622.5,9377.5,15,0
3151,3042,15496.0,9504.0,12,0
3151,3043,15394.5,9605.5,13,0
3151,3044,15563.0,9437.0,16,0
3151,3045,15568.0,9432.0,14,0
3151,3046,15537.5,9462.5,16,0
3151,3047,15463.0,9537.0,14,0
3151,3048,15491.5,9508.5,14,0
3151,3049,15397.0,9603.0,18,0
3151,3050,15330.5,9669.5,14,0
3151,3051,15442.0,9558.0,12,0
3151,3052,15146.0,9854.0,19,0
3151,3053,15371.5,9628.5,17,0
3151,3054,15097.5,9902.5,15,0
3151,3055,15181.5,9818.5,12,0
3151,3056,15261.5,9738.5,16,0
3151,3057,15078.5,9921.5,15,0
3151,3058,15084.5,9915.5,14,0
3151,3059,15117.0,9883.0,16,0
3151,3060,15146.0,9854.0,15,0
3151,3061,15050.0,9950.0,12,0
3151,3062,15104.0,9896.0,12,0
3151,3063,15049.5,9950.5,13,0
3151,3064,14972.0,10028.0,15,0
3151,3065,14821.5,10178.5,11,0
3151,3066,14892.0,10108.0,12,0
3151,3067,14933.0,10067.0,13,0
3151,3068,14851.5,10148.5,13,0
3151,3069,14830.5,10169.5,12,0
3151,3070,14944.0,10056.0,14,0
3151,3071,14816.0,10184.0,14,0
3151,3072,14764.0,10236.0,14,0
3151,3073,14741.0,10259.0,13,0
3151,3074,14748.0,10252.0,14,0
3151,3075,14676.5,10323.5,14,0
3151,3076,14723.0,10277.0,13,0
3151,3077,14603.0,10397.0,13,0
3151,3078,14537.5,10462.5,12,0
3151,3079,14568.0,10432.0,11,0
3151,3080,14529.0,10471.0,13,0
3151,3081,14497.0,10503.0,13,0
3151,3082,14428.0,10572.0,13,0
3151,3083,14450.5,10549.5,17,0
3151,3084,14470.0,10530.0,13,0
3151,3085,14449.0,10551.0,13,0
3151,3086,14330.0,10670.0,12,0
3151,3087,14430.5,10569.5,15,0
3151,3088,14325.5,10674.5,12,0
3151,3089,14323.5,10676.5,13,0
3151,3090,14269.0,10731.0,12,0
3151,3091,14191.5,10808.5,17,0
3151,3092,14235.0,10765.0,11,0
3151,3093,14151.0,10849.0,11,0
3151,3094,13928.5,11071.5,15,0
3151,3095,14083.0,10917.0,13,0
3151,3096,14153.0,10847.0,15,0
3151,3097,14028.5,10971.5,11,0
3151,3098,13982.5,11017.5,14,0
3151,3099,13914.0,11086.0,13,0
3152,2700,22561.5,2438.5,61,11
3152,2701,22594.0,2406.0,53,14
3152,2702,22601.5,2398.5,55,11
3152,2703,22618.5,2381.5,52,11
3152,2704,22623.0,2377.0,60,17
3152,2705,22547.5,2452.5,64,9
3152,2706,22555.0,2445.0,68,10
3152,2707,22519.0,2481.0,58,17
3152,2708,22473.0,2527.0,57,12
3152,2709,22539.0,2461.0,59,10
3152,2710,22511.5,2488.5,57,9
3152,2711,22521.0,2479.0,67,6
3152,2712,22513.5,2486.5,60,12
3152,2713,22459.0,2541.0,56,15
3152,2714,22462.0,2538.0,54,11
3152,2715,22519.0,2481.0,52,12
3152,2716,22431.5,2568.5,64,9
3152,2717,22419.5,2580.5,54,9
3152,2718,22304.5,2695.5,69,5
3152,2719,22429.0,2571.0,73,20
3152,2720,22366.5,2633.5,70,11
3152,2721,22338.5,2661.5,57,11
3152,2722,22331.0,2669.0,79,6
3152,2723,22346.5,2653.5,69,5
3152,2724,22330.0,2670.0,54,5
3152,2725,22272.5,2727.5,51,6
3152,2726,22346.0,2654.0,60,12
3152,2727,22264.5,2735.5,52,12
3152,2728,22323.0,2677.0,66,14
3152,2729,22247.5,2752.5,51,8
3152,2730,22258.0,2742.0,56,10
3152,2731,22250.0,2750.0,63,10
3152,2732,22200.0,2800.0,57,11
3152,2733,22140.5,2859.5,44,1
3152,2734,22208.0,2792.0,55,8
3152,2735,22187.5,2812.5,73,4
3152,2736,22164.0,2836.0,68,7
3152,2737,22182.0,2818.0,47,6
3152,2738,22138.0,2862.0,46,3
3152,2739,22056.5,2943.5,45,1
3152,2740,22079.0,2921.0,59,9
3152,2741,22178.5,2821.5,49,4
3152,2742,22076.0,2924.0,54,5
3152,2743,21997.0,3003.0,49,4
3152,2744,22116.0,2884.0,45,3
3152,2745,22069.0,2931.0,53,5
3152,2746,21967.0,3033.0,67,2
3152,2747,21991.5,3008.5,42,3
3152,2748,21928.0,3072.0,46,11
3152,2749,21933.5,3066.5,44,2
3152,2750,21992.0,3008.0,48,1
3152,2751,21903.5,3096.5,45,3
3152,2752,21958.0,3042.0,47,6
3152,2753,21917.5,3082.5,51,7
3152,2754,21965.5,3034.5,59,7
3152,2755,21898.5,3101.5,48,4
3152,2756,21904.0,3096.0,45,8
3152,2757,21972.0,3028.0,39,0
3152,2758,21867.5,3132.5,41,3
3152,2759,21876.0,3124.0,45,4
3152,2760,21806.0,3194.0,49,2
3152,2761,21737.5,3262.5,43,1
3152,2762,21808.5,3191.5,36,0
3152,2763,21728.0,3272.0,45,4
3152,2764,21740.0,3260.0,50,2
3152,2765,21754.5,3245.5,47,3
3152,2766,21754.0,3246.0,41,1
3152,2767,21792.0,3208.0,48,2
3152,2768,21708.0,3292.0,36,0
3152,2769,21705.0,3295.0,43,2
3152,2770,21674.5,3325.5,63,5
3152,2771,21636.0,3364.0,41,2
3152,2772,21646.0,3354.0,48,3
3152,2773,21663.5,3336.5,44,3
3152,2774,21563.0,3437.0,51,2
3152,2775,21668.5,3331.5,54,2
3152,2776,21593.0,3407.0,53,2
3152,2777,21567.0,3433.0,38,0
3152,2778,21547.5,3452.5,42,1
3152,2779,21539.5,3460.5,51,1
3152,2780,21550.0,3450.0,43,2
3152,2781,21489.0,3511.0,41,1
3152,2782,21457.0,3543.0,34,0
3152,2783,21437.5,3562.5,45,3
3152,2784,21419.0,3581.0,36,0
3152,2785,21415.0,3585.0,39,0
3152,2786,21428.0,3572.0,54,1
3152,2787,21360.5,3639.5,39,0
3152,2788,21391.5,3608.5,48,2
3152,2789,21373.0,3627.0,40,1
3152,2790,21379.0,3621.0,35,0
3152,2791,21317.0,3683.0,41,1
3152,2792,21310.5,3689.5,39,0
3152,2793,21331.0,3669.0,40,1
3152,2794,21235.0,3765.0,40,1
3152,2795,21298.5,3701.5,35,0
3152,2796,21208.0,3792.0,38,0
3152,2797,21183.5,3816.5,41,1
3152,2798,21200.5,3799.5,38,0
3152,2799,21198.5,3801.5,41,1
3152,2800,21171.0,3829.0,33,0
3152,2801,21211.0,3789.0,41,1
3152,2802,21279.0,3721.0,34,0
3152,2803,21147.5,3852.5,41,1
3152,2804,21094.0,3906.0,47,2
3152,2805,21008.0,3992.0,43,1
3152,2806,21029.0,3971.0,38,0
3152,2807,21079.0,3921.0,41,2
3152,2808,21107.0,3893.0,37,0
3152,2809,20956.5,4043.5,38,0
3152,2810,21000.5,3999.5,43,1
3152,2811,20937.5,4062.5,34,0
3152,2812,20954.5,4045.5,35,0
3152,2813,20955.5,4044.5,41,1
3152,2814,20938.0,4062.0,33,0
3152,2815,20810.5,4189.5,36,0
3152,2816,20939.0,4061.0,37,0
3152,2817,20996.5,4003.5,52,1
3152,2818,20841.0,4159.0,35,0
3152,2819,20866.0,4134.0,50,1
3152,2820,20843.0,4157.0,42,1
3152,2821,20787.0,4213.0,34,0
3152,2822,20753.5,4246.5,34,0
3152,2823,20810.5,4189.5,35,0
3152,2824,20646.5,4353.5,36,0
3152,2825,20759.5,4240.5,37,0
3152,2826,20826.0,4174.0,47,1
3152,2827,20582.0,4418.0,33,0
3152,2828,20862.0,4138.0,33,0
3152,2829,20708.0,4292.0,31,0
3152,2830,20759.0,4241.0,36,0
3152,2831,20590.5,4409.5,28,0
3152,2832,20701.5,4298.5,33,0
3152,2833,20529.5,4470.5,36,0
3152,2834,20597.5,4402.5,32,0
3152,2835,20548.0,4452.0,32,0
3152,2836,20512.5,4487.5,30,0
3152,2837,20460.5,4539.5,35,0
3152,2838,20470.5,4529.5,33,0
3152,2839,20512.5,4487.5,31,0
3152,2840,20494.0,4506.0,33,0
3152,2841,20421.0,4579.0,28,0
3152,2842,20421.0,4579.0,31,0
3152,2843,20371.5,4628.5,29,0
3152,2844,20447.0,4553.0,36,0
3152,2845,20468.0,4532.0,34,0
3152,2846,20293.0,4707.0,31,0
3152,2847,20382.0,4618.0,30,0
3152,2848,20307.0,4693.0,55,1
3152,2849,20291.5,4708.5,29,0
3152,2850,20293.0,4707.0,31,0
3152,2851,20248.5,4751.5,30,0
3152,2852,20266.0,4734.0,33,0
3152,2853,20162.5,4837.5,31,0
3152,2854,20189.5,4810.5,30,0
3152,2855,20228.5,4771.5,24,0
3152,2856,20225.0,4775.0,31,0
3152,2857,19998.0,5002.0,37,0
3152,2858,20065.5,4934.5,35,0
3152,2859,20107.0,4893.0,34,0
3152,2860,20169.5,4830.5,28,0
3152,2861,20058.5,4941.5,32,0
3152,2862,20084.5,4915.5,32,0
3152,2863,20053.5,4946.5,35,0
3152,2864,19957.0,5043.0,35,0
3152,2865,19991.0,5009.0,28,0
3152,2866,19915.5,5084.5,31,0
3152,2867,19949.5,5050.5,29,0
3152,2868,19946.5,5053.5,26,0
3152,2869,19877.5,5122.5,25,0
3152,2870,19832.0,5168.0,30,0
3152,2871,19850.0,5150.0,25,0
3152,2872,19874.5,5125.5,30,0
3152,2873,19825.5,5174.5,25,0
3152,2874,19719.5,5280.5,24,0
3152,2875,19637.0,5363.0,27,0
3152,2876,19674.5,5325.5,24,0
3152,2877,19685.5,5314.5,29,0
3152,2878,19779.0,5221.0,34,0
3152,2879,19767.0,5233.0,30,0
3152,2880,19663.0,5337.0,23,0
3152,2881,19586.0,5414.0,24,0
3152,2882,19628.5,5371.5,32,0
3152,2883,19575.0,5425.0,29,0
3152,2884,19566.5,5433.5,28,0
3152,2885,19568.0,5432.0,31,0
3152,2886,19497.5,5502.5,32,0
3152,2887,19488.0,5512.0,27,0
3152,2888,19504.5,5495.5,23,0
3152,2889,19523.0,5477.0,25,0
3152,2890,19412.5,5587.5,35,0
3152,2891,19446.0,5554.0,23,0
3152,2892,19411.0,5589.0,30,0
3152,2893,19370.0,5630.0,27,0
3152,2894,19321.5,5678.5,32,0
3152,2895,19286.0,5714.0,28,0
3152,2896,19256.5,5743.5,28,0
3152,2897,19317.5,5682.5,24,0
3152,2898,19271.5,5728.5,27,0
3152,2899,19238.5,5761.5,23,0
3152,2900,19252.0,5748.0,20,0
3152,2901,19177.5,5822.5,35,0
3152,2902,19121.0,5879.0,22,0
3152,2903,19109.0,5891.0,25,0
3152,2904,19035.5,5964.5,32,0
3152,2905,19088.5,5911.5,25,0
3152,2906,19082.5,5917.5,29,0
3152,2907,19079.0,5921.0,30,0
3152,2908,18994.5,6005.5,29,0
3152,2909,19047.5,5952.5,27,0
3152,2910,19045.5,5954.5,22,0
3152,2911,18963.5,6036.5,21,0
3152,2912,18905.0,6095.0,27,0
3152,2913,18893.5,6106.5,21,0
3152,2914,18847.5,6152.5,29,0
3152,2915,18907.5,6092.5,30,0
3152,2916,18793.0,6207.0,21,0
3152,2917,18852.0,6148.0,22,0
3152,2918,18731.5,6268.5,22,0
3152,2919,18723.5,6276.5,22,0
3152,2920,18724.0,6276.0,26,0
3152,2921,18777.5,6222.5,31,0
3152,2922,18695.0,6305.0,23,0
3152,2923,18627.5,6372.5,24,0
3152,2924,18698.5,6301.5,27,0
3152,2925,18626.5,6373.5,32,0
3152,2926,18629.5,6370.5,19,0
3152,2927,18565.5,6434.5,24,0
3152,2928,18529.0,6471.0,21,0
3152,2929,18596.0,6404.0,26,0
3152,2930,18488.5,6511.5,20,0
3152,2931,18545.5,6454.5,23,0
3152,2932,18560.0,6440.0,25,0
3152,2933,18417.0,6583.0,26,0
3152,2934,18469.5,6530.5,24,0
3152,2935,18503.5,6496.5,20,0
3152,2936,18396.0,6604.0,20,0
3152,2937,18343.5,6656.5,28,0
3152,2938,18232.5,6767.5,21,0
3152,2939,18300.0,6700.0,22,0
3152,2940,18385.5,6614.5,21,0
3152,2941,18276.0,6724.0,22,0
3152,2942,18231.0,6769.0,24,0
3152,2943,18180.5,6819.5,22,0
3152,2944,18223.5,6776.5,24,0
3152,2945,18190.5,6809.5,26,0
3152,2946,18067.5,6932.5,20,0
3152,2947,18070.0,6930.0,21,0
3152,2948,18011.0,6989.0,28,0
3152,2949,18065.5,6934.5,17,0
3152,2950,18062.0,6938.0,24,0
3152,2951,18092.5,6907.5,23,0
3152,2952,17949.0,7051.0,19,0
3152,2953,17928.0,7072.0,25,0
3152,2954,17853.5,7146.5,17,0
3152,2955,17914.0,7086.0,24,0
3152,2956,17776.5,7223.5,19,0
3152,2957,17907.5,7092.5,20,0
3152,2958,17761.0,7239.0,18,0
3152,2959,17778.0,7222.0,22,0
3152,2960,17738.5,7261.5,23,0
3152,2961,17830.5,7169.5,19,0
3152,2962,17647.0,7353.0,21,0
3152,2963,17659.5,7340.5,19,0
3152,2964,17724.0,7276.0,23,0
3152,2965,17654.5,7345.5,26,0
3152,2966,17602.5,7397.5,17,0
3152,2967,17474.5,7525.5,18,0
3152,2968,17613.5,7386.5,25,0
3152,2969,17569.5,7430.5,19,0
3152,2970,17584.5,7415.5,19,0
3152,2971,17633.0,7367.0,19,0
3152,2972,17505.5,7494.5,24,0
3152,2973,17389.0,7611.0,17,0
3152,2974,17495.0,7505.0,29,0
3152,2975,17425.0,7575.0,22,0
3152,2976,17338.0,7662.0,22,0
3152,2977,17371.5,7628.5,18,0
3152,2978,17384.5,7615.5,22,0
3152,2979,17459.0,7541.0,20,0
3152,2980,17291.5,7708.5,20,0
3152,2981,17288.5,7711.5,17,0
3152,2982,17225.5,7774.5,15,0
3152,2983,17275.5,7724.5,17,0
3152,2984,17234.5,7765.5,18,0
3152,2985,17178.5,7821.5,18,0
3152,2986,17207.5,7792.5,16,0
3152,2987,17031.0,7969.0,18,0
3152,2988,16925.0,8075.0,20,0
3152,2989,16975.0,8025.0,18,0
3152,2990,16976.0,8024.0,15,0
3152,2991,17034.5,7965.5,18,0
3152,2992,17004.0,7996.0,18,0
3152,2993,16934.0,8066.0,17,0
3152,2994,17076.0,7924.0,16,0
3152,2995,16919.0,8081.0,19,0
3152,2996,16841.5,8158.5,18,0
3152,2997,16771.0,8229.0,15,0
3152,2998,16778.5,8221.5,16,0
3152,2999,16746.0,8254.0,20,0
3152,3000,16764.0,8236.0,16,0
3152,3001,16802.5,8197.5,20,0
3152,3002,16733.0,8267.0,16,0
3152,3003,16672.5,8327.5,18,0
3152,3004,16732.5,8267.5,18,0
3152,3005,16694.5,8305.5,13,0
3152,3006,16607.5,8392.5,16,0
3152,3007,16496.5,8503.5,16,0
3152,3008,16497.5,8502.5,21,0
3152,3009,16559.5,8440.5,18,0
3152,3010,16540.5,8459.5,24,0
3152,3011,16500.0,8500.0,16,0
3152,3012,16419.0,8581.0,17,0
3152,3013,16367.0,8633.0,13,0
3152,3014,16296.0,8704.0,17,0
3152,3015,16416.0,8584.0,14,0
3152,3016,16203.0,8797.0,24,0
3152,3017,16379.0,8621.0,17,0
3152,3018,16352.0,8648.0,14,0
3152,3019,16285.5,8714.5,16,0
3152,3020,16163.5,8836.5,15,0
3152,3021,16074.0,8926.0,17,0
3152,3022,16119.5,8880.5,14,0
3152,3023,16197.5,8802.5,16,0
3152,3024,16102.0,8898.0,14,0
3152,3025,16051.0,8949.0,15,0
3152,3026,16119.0,8881.0,17,0
3152,3027,16034.5,8965.5,16,0
3152,3028,16035.5,8964.5,16,0
3152,3029,16000.0,9000.0,16,0
3152,3030,16029.0,8971.0,15,0
3152,3031,15812.5,9187.5,15,0
3152,3032,15962.5,9037.5,14,0
3152,3033,15880.0,9120.0,16,0
3152,3034,15878.5,9121.5,16,0
3152,3035,15734.5,9265.5,13,0
3152,3036,15887.5,9112.5,14,0
3152,3037,15851.0,9149.0,16,0
3152,3038,15690.5,9309.5,16,0
3152,3039,15730.5,9269.5,15,0
3152,3040,15665.5,9334.5,14,0
3152,3041,15768.0,9232.0,15,0
3152,3042,15669.0,9331.0,16,0
3152,3043,15615.0,9385.0,15,0
3152,3044,15569.0,9431.0,19,0
3152,3045,15615.0,9385.0,15,0
3152,3046,15598.0,9402.0,20,0
3152,3047,15404.5,9595.5,15,0
3152,3048,15463.5,9536.5,14,0
3152,3049,15420.0,9580.0,14,0
3152,3050,15483.5,9516.5,16,0
3152,3051,15437.5,9562.5,15,0
3152,3052,15413.5,9586.5,16,0
3152,3053,15402.0,9598.0,15,0
3152,3054,15283.5,9716.5,12,0
3152,3055,15256.5,9743.5,14,0
3152,3056,15311.0,9689.0,14,0
3152,3057,15162.0,9838.0,14,0
3152,3058,15209.0,9791.0,16,0
3152,3059,15202.5,9797.5,17,0
3152,3060,15040.0,9960.0,13,0
3152,3061,15064.0,9936.0,17,0
3152,3062,15007.0,9993.0,16,0
3152,3063,14931.0,10069.0,13,0
3152,3064,14916.5,10083.5,12,0
3152,3065,15021.0,9979.0,13,0
3152,3066,14973.5,10026.5,12,0
3152,3067,14964.5,10035.5,14,0
3152,3068,14928.0,10072.0,17,0
3152,3069,14723.5,10276.5,17,0
3152,3070,14829.0,10171.0,16,0
3152,3071,14720.5,10279.5,14,0
3152,3072,14845.5,10154.5,13,0
3152,3073,14767.5,10232.5,13,0
3152,3074,14694.5,10305.5,16,0
3152,3075,14733.5,10266.5,12,0
3152,3076,14565.0,10435.0,14,0
3152,3077,14623.5,10376.5,12,0
3152,3078,14556.5,10443.5,13,0
3152,3079,14590.5,10409.5,15,0
3152,3080,14508.5,10491.5,15,0
3152,3081,14593.0,10407.0,12,0
3152,3082,14490.0,10510.0,14,0
3152,3083,14455.0,10545.0,14,0
3152,3084,14440.5,10559.5,15,0
3152,3085,14421.0,10579.0,12,0
3152,3086,14416.5,10583.5,13,0
3152,3087,14347.5,10652.5,12,0
3152,3088,14302.5,10697.5,11,0
3152,3089,14287.5,10712.5,12,0
3152,3090,14311.0,10689.0,13,0
3152,3091,14255.5,10744.5,12,0
3152,3092,14320.0,10680.0,11,0
3152,3093,14229.0,10771.0,12,0
3152,3094,14207.0,10793.0,13,0
3152,3095,14178.5,10821.5,13,0
3152,3096,14128.5,10871.5,12,0
3152,3097,14154.0,10846.0,18,0
3152,3098,14015.5,10984.5,14,0
3152,3099,14039.0,10961.0,12,0
3153,2700,22756.5,2243.5,65,20
3153,2701,22627.0,2373.0,57,12
3153,2702,22719.0,2281.0,78,19
3153,2703,22579.0,2421.0,63,17
3153,2704,22625.0,2375.0,56,15
3153,2705,22523.5,2476.5,54,10
3153,2706,22558.5,2441.5,56,5
3153,2707,22521.5,2478.5,60,14
3153,2708,22556.5,2443.5,60,11
3153,2709,22633.5,2366.5,51,21
3153,2710,22499.5,2500.5,60,13
3153,2711,22457.0,2543.0,64,10
3153,2712,22485.0,2515.0,72,13
3153,2713,22516.0,2484.0,56,10
3153,2714,22395.0,2605.0,66,10
3153,2715,22447.5,2552.5,48,7
3153,2716,22464.5,2535.5,60,13
3153,2717,22356.5,2643.5,50,7
3153,2718,22462.0,2538.0,57,6
3153,2719,22428.0,2572.0,58,8
3153,2720,22389.0,2611.0,52,11
3153,2721,22435.5,2564.5,55,14
3153,2722,22299.0,2701.0,64,13
3153,2723,22382.0,2618.0,61,8
3153,2724,22322.5,2677.5,56,11
3153,2725,22269.5,2730.5,60,7
3153,2726,22326.5,2673.5,45,8
3153,2727,22303.5,2696.5,83,10
3153,2728,22327.0,2673.0,67,8
3153,2729,22268.0,2732.0,52,10
3153,2730,22254.0,2746.0,49,9
3153,2731,22296.5,2703.5,68,5
3153,2732,22171.0,2829.0,55,4
3153,2733,22291.5,2708.5,67,9
3153,2734,22186.5,2813.5,62,4
3153,2735,22272.0,2728.0,44,5
3153,2736,22148.5,2851.5,58,3
3153,2737,22199.5,2800.5,55,8
3153,2738,22128.0,2872.0,69,4
3153,2739,22113.5,2886.5,46,3
3153,2740,22169.5,2830.5,49,2
3153,2741,22077.5,2922.5,72,7
3153,2742,22168.0,2832.0,50,2
3153,2743,22112.0,2888.0,66,8
3153,2744,22056.5,2943.5,59,5
3153,2745,22058.5,2941.5,54,7
3153,2746,22027.0,2973.0,65,2
3153,2747,22105.5,2894.5,60,6
3153,2748,22031.0,2969.0,54,2
3153,2749,21993.0,3007.0,53,12
3153,2750,21976.0,3024.0,78,5
3153,2751,21996.5,3003.5,60,2
3153,2752,21964.5,3035.5,54,3
3153,2753,21923.5,3076.5,60,7
3153,2754,21968.0,3032.0,46,1
3153,2755,21947.5,3052.5,47,4
3153,2756,21917.5,3082.5,42,6
3153,2757,21911.0,3089.0,63,3
3153,2758,21866.0,3134.0,47,2
3153,2759,21828.5,3171.5,51,5
3153,2760,21861.0,3139.0,53,5
3153,2761,21833.0,3167.0,56,3
3153,2762,21756.0,3244.0,52,3
3153,2763,21834.5,3165.5,51,5
3153,2764,21758.5,3241.5,53,2
3153,2765,21831.5,3168.5,47,3
3153,2766,21752.5,3247.5,49,5
3153,2767,21772.5,3227.5,52,3
3153,2768,21697.0,3303.0,39,0
3153,2769,21716.5,3283.5,53,3
3153,2770,21754.0,3246.0,46,2
3153,2771,21675.5,3324.5,46,2
3153,2772,21633.5,3366.5,39,0
3153,2773,21615.0,3385.0,41,2
3153,2774,21662.0,3338.0,40,2
3153,2775,21581.5,3418.5,46,2
3153,2776,21544.0,3456.0,57,1
3153,2777,21612.0,3388.0,43,4
3153,2778,21524.0,3476.0,42,2
3153,2779,21583.0,3417.0,54,1
3153,2780,21566.5,3433.5,39,0
3153,2781,21576.5,3423.5,36,0
3153,2782,21536.0,3464.0,40,1
3153,2783,21485.0,3515.0,41,1
3153,2784,21510.5,3489.5,36,0
3153,2785,21459.5,3540.5,55,4
3153,2786,21559.5,3440.5,40,1
3153,2787,21448.5,3551.5,40,1
3153,2788,21346.5,3653.5,40,1
3153,2789,21404.5,3595.5,54,3
3153,2790,21324.0,3676.0,39,0
3153,2791,21325.0,3675.0,44,1
3153,2792,21310.0,3690.0,32,0
3153,2793,21321.0,3679.0,33,0
3153,2794,21256.5,3743.5,44,1
3153,2795,21384.0,3616.0,55,1
3153,2796,21216.0,3784.0,40,1
3153,2797,21210.5,3789.5,39,0
3153,2798,21247.5,3752.5,56,2
3153,2799,21231.0,3769.0,54,2
3153,2800,21216.5,3783.5,41,1
3153,2801,21081.5,3918.5,48,3
3153,2802,21197.5,3802.5,40,1
3153,2803,21156.0,3844.0,35,0
3153,2804,21031.5,3968.5,43,1
3153,2805,21076.0,3924.0,32,0
3153,2806,21043.5,3956.5,39,0
3153,2807,21100.0,3900.0,32,0
3153,2808,21125.0,3875.0,38,0
3153,2809,21075.5,3924.5,47,3
3153,2810,20959.5,4040.5,36,0
3153,2811,21098.0,3902.0,39,0
3153,2812,21008.5,3991.5,32,0
3153,2813,20899.0,4101.0,41,1
3153,2814,20932.0,4068.0,37,0
3153,2815,21057.0,3943.0,34,0
3153,2816,20864.0,4136.0,47,1
3153,2817,20933.5,4066.5,37,0
3153,2818,20918.5,4081.5,40,1
3153,2819,20884.5,4115.5,35,0
3153,2820,20941.0,4059.0,37,0
3153,2821,20905.0,4095.0,38,0
3153,2822,20884.0,4116.0,32,0
3153,2823,20793.5,4206.5,38,0
3153,2824,20835.0,4165.0,34,0
3153,2825,20757.5,4242.5,36,0
3153,2826,20765.0,4235.0,34,0
3153,2827,20734.5,4265.5,34,0
3153,2828,20767.0,4233.0,38,0
3153,2829,20742.5,4257.5,30,0
3153,2830,20645.5,4354.5,33,0
3153,2831,20592.0,4408.0,32,0
3153,2832,20635.0,4365.0,32,0
3153,2833,20631.0,4369.0,31,0
3153,2834,20616.5,4383.5,35,0
3153,2835,20497.5,4502.5,37,0
3153,2836,20618.5,4381.5,31,0
3153,2837,20498.0,4502.0,38,0
3153,2838,20443.0,4557.0,33,0
3153,2839,20529.5,4470.5,29,0
3153,2840,20444.0,4556.0,36,0
3153,2841,20451.5,4548.5,32,0
3153,2842,20440.0,4560.0,36,0
3153,2843,20324.5,4675.5,44,1
3153,2844,20273.0,4727.0,30,0
3153,2845,20473.5,4526.5,30,0
3153,2846,20320.0,4680.0,32,0
3153,2847,20279.0,4721.0,32,0
3153,2848,20294.0,4706.0,33,0
3153,2849,20298.0,4702.0,45,1
3153,2850,20338.5,4661.5,41,1
3153,2851,20345.0,4655.0,32,0
3153,2852,20223.0,4777.0,39,0
3153,2853,20333.5,4666.5,36,0
3153,2854,20288.0,4712.0,29,0
3153,2855,20199.5,4800.5,32,0
3153,2856,20143.5,4856.5,26,0
3153,2857,20359.5,4640.5,33,0
3153,2858,19972.5,5027.5,36,0
3153,2859,20102.5,4897.5,30,0
3153,2860,20133.0,4867.0,27,0
3153,2861,20139.5,4860.5,31,0
3153,2862,20002.0,4998.0,26,0
3153,2863,20104.5,4895.5,27,0
3153,2864,20012.5,4987.5,34,0
3153,2865,19965.0,5035.0,32,0
3153,2866,19944.5,5055.5,41,1
3153,2867,19949.0,5051.0,28,0
3153,2868,19977.5,5022.5,39,0
3153,2869,19862.0,5138.0,29,0
3153,2870,19866.5,5133.5,29,0
3153,2871,19897.0,5103.0,31,0
3153,2872,19879.0,5121.0,33,0
3153,2873,19713.5,5286.5,28,0
3153,2874,19791.5,5208.5,29,0
3153,2875,19678.5,5321.5,25,0
3153,2876,19742.0,5258.0,31,0
3153,2877,19736.5,5263.5,29,0
3153,2878,19642.0,5358.0,34,0
3153,2879,19674.5,5325.5,22,0
3153,2880,19688.5,5311.5,26,0
3153,2881,19528.0,5472.0,30,0
3153,2882,19649.5,5350.5,28,0
3153,2883,19691.0,5309.0,25,0
3153,2884,19590.5,5409.5,27,0
3153,2885,19596.0,5404.0,26,0
3153,2886,19550.5,5449.5,31,0
3153,2887,19483.0,5517.0,31,0
3153,2888,19499.0,5501.0,24,0
